Player,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
14,24.0,PHI,NBA,PF,80.0,80.0,39.6,9.4,16.0,0.587,0.6,2.0,0.28,8.9,14.1,0.63,0.604,8.9,11.9,0.751,4.8,7.1,11.9,3.2,1.3,1.3,3.8,3.5,28.3,822500.0
15,25.0,ATL,NBA,SG,67.0,1.0,18.3,4.1,9.1,0.454,0.2,0.6,0.39,3.9,8.5,0.458,0.467,2.1,2.8,0.75,0.4,1.3,1.7,2.4,0.5,0.1,1.1,1.3,10.6,100000.0
16,24.0,DET,NBA,C,38,0,7.8,1.2,2.7,.436,0.0,0.0,0.0,1.2,2.7,.436,.436,0.3,0.6,.565,0.7,1.0,1.7,0.1,0.2,0.4,0.5,1.2,2.7,637500.0
17,23.0,LAC,NBA,C,66.0,59.0,32.9,5.2,10.5,0.491,0.0,0.1,0.0,5.2,10.4,0.496,0.491,2.7,3.9,0.706,1.7,6.3,8.0,2.6,0.8,3.4,3.4,3.1,13.0,1082000.0
18,33.0,CLE,NBA,C,2,0,6.0,1.0,1.0,1.000,0.0,0.0,0.0,1.0,1.0,1.000,1.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,2.5,350000.0
19,23.0,SAS,NBA,SF,73,56,26.3,7.4,13.2,.563,0.0,0.0,0.0,7.4,13.2,.563,.563,2.6,4.4,.600,2.4,3.0,5.4,1.5,0.8,0.9,2.2,2.8,17.4,287500.0
20,31.0,BOS,NBA,SF,76,75,39.0,11.6,22.0,0.527,1.3,3.1,0.414,10.3,18.9,0.546,0.556,5.5,6.0,0.916,1.4,7.8,9.3,6.1,1.6,0.8,2.8,2.1,29.9,1800000.0
21,32.0,NJN,NBA,SG,67.0,59.0,28.1,5.0,11.0,0.458,0.1,0.4,0.36,4.9,10.6,0.461,0.464,0.7,1.4,0.511,1.1,1.4,2.5,3.3,0.8,0.2,1.9,2.1,10.9,500000.0
22,25.0,DAL,NBA,C,73.0,1.0,9.0,0.8,1.8,0.439,0.0,0.0,0.0,0.8,1.8,0.439,0.439,0.6,0.9,0.708,0.7,1.1,1.8,0.5,0.1,0.4,0.7,1.5,2.2,260000.0
23,28.0,DAL,NBA,SG,71,69,36.3,7.0,14.8,.473,0.0,0.1,.000,7.0,14.7,.476,.473,4.7,5.3,.873,1.2,2.3,3.5,3.7,0.9,0.3,2.0,1.6,18.7,541736.0
24,23.0,WSB,NBA,PG,79.0,14.0,20.6,2.1,5.4,0.39,0.0,0.2,0.188,2.1,5.2,0.398,0.393,0.7,0.9,0.784,0.4,1.3,1.7,5.1,1.6,0.0,1.3,1.7,5.0,250000.0
25,25.0,WSB,NBA,C,77,4,14.8,1.0,2.1,.455,0.0,0.0,.000,1.0,2.1,.457,.455,0.3,0.6,.531,0.9,2.6,3.6,0.2,0.1,2.7,0.5,2.1,2.3,200000.0
26,30.0,TOT,NBA,SG,65,15,22.1,2.4,5.6,.427,0.6,1.6,.363,1.8,4.0,.452,.478,1.1,1.5,.763,0.4,1.6,2.0,2.3,1.8,0.7,1.4,2.6,6.5,75000.0
27,27.0,MIL,NBA,C,81.0,73.0,27.9,4.8,9.7,0.495,0.0,0.0,0.0,4.8,9.7,0.495,0.495,2.3,3.5,0.657,2.4,4.4,6.8,1.3,0.6,1.3,1.3,2.4,12.0,312500.0
28,28.0,SAS,NBA,C,70,68,31.8,6.1,11.5,.528,0.0,0.1,.200,6.1,11.4,.530,.529,3.8,5.0,.768,2.4,4.5,6.9,3.8,1.1,0.5,3.0,3.9,16.0,240000.0
29,29.0,DEN,NBA,SF,16,0,8.3,1.3,3.1,.408,0.0,0.0,0.0,1.3,3.1,.408,.408,0.2,0.3,.750,1.2,1.6,2.8,0.8,0.3,0.1,0.8,1.3,2.7,75000.0
30,24.0,CHI,NBA,C,46,27,12.8,1.7,3.8,.448,0.0,0.0,.000,1.7,3.8,.451,.448,0.9,1.5,.577,1.4,2.0,3.5,0.6,0.2,0.1,0.8,1.8,4.3,220000.0
31,25.0,LAC,NBA,SG,19,0,16.4,3.3,7.3,.449,0.0,0.2,.000,3.3,7.1,.463,.449,2.5,3.6,.681,0.3,1.1,1.4,2.0,0.5,0.3,2.1,2.9,9.0,75000.0
32,26.0,LAC,NBA,PF,72,70,36.9,5.0,10.6,.470,0.0,0.0,.000,5.0,10.6,.471,.470,4.5,6.6,.688,5.2,7.9,13.0,1.5,1.3,0.8,2.2,2.7,14.5,810000.0
33,25.0,LAL,NBA,SF,13,1,18.6,4.4,7.8,.564,0.1,0.2,.333,4.3,7.5,.571,.569,2.2,3.0,.718,0.6,1.5,2.1,1.2,0.8,0.2,2.0,3.2,11.0,75000.0
34,28.0,NYK,NBA,SG,26,0,7.8,1.1,2.6,.433,0.2,0.7,.353,0.9,1.9,.460,.478,0.4,0.4,.909,0.2,0.3,0.5,1.2,0.4,0.2,0.8,1.5,2.8,100000.0
35,26.0,ATL,NBA,PF,80,2,18.5,3.5,6.5,.544,0.0,0.1,.250,3.5,6.4,.546,.544,1.8,2.3,.780,1.2,2.4,3.6,1.3,0.5,1.0,1.5,3.4,8.8,400000.0
36,29.0,TOT,NBA,C,77,30,26.0,5.2,12.0,.435,0.0,0.0,.000,5.2,12.0,.436,.435,2.2,2.9,.764,1.7,4.6,6.4,1.5,0.6,1.4,2.1,2.5,12.7,1325000.0
37,30.0,NYK,NBA,C,82,4,20.4,3.5,6.4,.544,0.0,0.0,0.0,3.5,6.4,.544,.544,4.1,5.2,.798,1.5,3.1,4.7,1.0,0.5,0.5,1.6,2.9,11.1,1135000.0
38,24.0,WSB,NBA,PF,70,40,23.0,4.2,8.4,.506,0.0,0.0,.000,4.2,8.3,.508,.506,2.2,3.4,.655,2.6,3.1,5.7,0.9,0.5,0.1,1.4,2.5,10.7,410000.0
39,28.0,SEA,NBA,PF,82,82,32.7,7.5,16.6,.448,0.4,1.3,.303,7.0,15.3,.461,.460,5.1,6.3,.807,1.6,4.3,6.0,2.6,1.1,0.6,2.5,3.6,20.4,950000.0
40,31.0,PHI,NBA,PG,79.0,79.0,36.3,5.4,10.9,0.495,0.0,0.3,0.136,5.4,10.7,0.504,0.497,2.9,3.5,0.825,0.7,2.5,3.2,8.0,2.1,0.3,2.0,1.5,13.7,1000000.0
41,26.0,TOT,NBA,PF,70,24,21.4,3.2,6.5,.499,0.0,0.0,.000,3.2,6.4,.502,.499,2.0,2.6,.762,1.7,3.3,5.0,0.9,0.6,0.6,1.8,3.3,8.5,275000.0
42,25.0,TOT,NBA,PG,68,53,22.3,3.0,6.5,.460,0.0,0.1,.300,2.9,6.3,.464,.464,1.1,1.4,.789,0.9,1.7,2.5,3.8,0.9,0.2,1.3,1.9,7.1,150000.0
43,23.0,NJN,NBA,PF,75.0,17.0,15.0,2.1,4.8,0.43,0.0,0.0,0.0,2.1,4.8,0.431,0.43,1.4,2.0,0.707,0.7,2.2,2.9,0.9,0.5,0.9,1.5,2.3,5.6,115000.0
44,28.0,HOU,NBA,PG,52,3,7.7,1.0,2.1,.463,0.0,0.1,.000,1.0,1.9,.495,.463,0.6,0.8,.780,0.4,0.3,0.7,1.1,0.7,0.0,0.6,0.6,2.5,175000.0
45,31.0,PHO,NBA,PF,33,0,10.9,0.4,1.8,.237,0.0,0.0,.000,0.4,1.8,.241,.237,0.7,0.8,.821,1.1,2.1,3.2,0.4,0.3,0.2,0.4,1.9,1.5,175000.0
46,31.0,LAL,NBA,SG,61,8,29.4,3.1,7.9,.392,0.9,2.9,.320,2.2,5.0,.434,.451,1.6,1.9,.858,0.8,2.9,3.7,4.7,1.1,0.4,1.7,2.2,8.7,676500.0
47,31.0,DEN,NBA,C,45.0,32.0,19.2,2.6,6.0,0.437,0.0,0.0,0.0,2.6,6.0,0.439,0.437,1.1,1.5,0.746,2.2,3.8,6.0,0.7,0.3,2.1,1.3,3.2,6.4,650000.0
48,25.0,TOT,NBA,SF,84.0,5.0,20.7,3.1,6.3,0.49,0.0,0.1,0.167,3.0,6.2,0.493,0.49,1.3,1.6,0.797,1.5,2.7,4.2,1.4,0.9,0.2,1.2,2.2,7.4,125000.0
49,31.0,CHI,NBA,C,80,32,29.1,4.3,8.9,.481,0.0,0.1,.111,4.3,8.8,.486,.482,1.4,1.9,.752,2.1,4.5,6.6,1.9,0.5,1.2,1.4,1.9,10.1,700000.0
50,22.0,PHO,NBA,SF,29,0,8.9,1.2,2.3,0.5,0.0,0.0,0.0,1.2,2.3,0.5,0.5,0.7,0.9,0.76,0.9,1.3,2.2,0.5,0.2,0.3,0.9,1.4,3.0,100000.0
51,31.0,NYK,NBA,PF,62.0,9.0,15.3,2.3,5.0,0.456,0.0,0.0,0.0,2.3,4.9,0.458,0.456,1.0,1.3,0.738,1.3,2.5,3.8,0.6,0.3,0.2,1.0,2.3,5.5,712000.0
52,26.0,MIL,NBA,PF,76.0,76.0,34.6,8.9,18.3,0.485,0.0,0.0,0.333,8.9,18.3,0.485,0.485,3.6,5.3,0.665,2.4,4.9,7.3,2.4,1.0,0.6,2.2,3.6,21.3,1330000.0
53,30.0,LAC,NBA,PF,69,11,16.3,1.9,4.5,.429,0.0,0.0,.000,1.9,4.4,.433,.429,0.5,0.9,.524,1.4,2.5,3.9,0.9,0.5,0.5,0.8,2.0,4.3,265000.0
54,23.0,CLE,NBA,SG,79.0,8.0,19.0,4.3,9.4,0.458,0.4,1.0,0.346,3.9,8.4,0.472,0.477,1.0,1.3,0.782,0.5,1.6,2.1,1.9,1.2,0.3,1.4,1.6,10.0,250000.0
55,27.0,LAC,NBA,SG,67.0,7.0,19.1,4.9,11.3,0.434,0.0,0.2,0.167,4.9,11.1,0.439,0.436,3.6,4.7,0.776,0.9,1.4,2.3,1.6,1.0,0.1,1.8,1.9,13.4,135000.0
56,32.0,DET,NBA,SF,69,50,31.1,6.4,12.5,.514,0.0,0.0,.000,6.4,12.5,.516,.514,7.1,8.3,.860,1.2,2.1,3.3,2.5,0.6,0.1,2.0,2.1,20.0,950000.0
57,22.0,CLE,NBA,C,79,78,37.4,7.0,13.7,.510,0.0,0.0,.000,7.0,13.7,.511,.510,4.8,6.7,.716,1.9,6.5,8.4,4.2,0.6,0.7,3.4,3.0,18.7,887500.0
58,32.0,DAL,NBA,PG,75.0,12.0,19.7,2.8,5.5,0.501,0.4,1.0,0.405,2.4,4.5,0.522,0.537,1.2,1.4,0.843,0.2,1.1,1.4,4.0,0.7,0.2,1.2,2.0,7.2,243100.0
59,33.0,PHO,NBA,SF,68.0,48.0,28.7,7.2,15.2,0.473,0.5,1.4,0.375,6.6,13.8,0.483,0.491,3.0,3.4,0.887,0.5,1.9,2.3,4.1,1.3,0.0,1.9,1.9,17.9,750000.0
60,24.0,SAS,NBA,PG,65.0,61.0,33.5,6.2,12.8,0.485,0.3,0.9,0.311,5.9,11.9,0.499,0.496,3.0,3.4,0.896,1.0,2.1,3.1,7.4,1.4,0.0,2.4,1.5,15.8,330000.0
61,30.0,DAL,NBA,C,81,81,31.1,2.6,4.7,.558,0.0,0.0,0.0,2.6,4.7,.558,.558,1.8,2.3,.778,3.0,6.3,9.3,0.8,0.5,1.3,1.4,2.2,7.0,500000.0
62,25.0,IND,NBA,C,20,0,3.7,0.4,0.9,.471,0.0,0.0,0.0,0.4,0.9,.471,.471,0.9,1.3,.692,0.2,0.7,0.9,0.3,0.1,0.2,0.6,1.0,1.7,180000.0
63,29.0,LAC,NBA,PG,74,51,27.4,4.4,9.7,.456,0.4,1.2,.289,4.1,8.5,.479,.474,1.1,1.5,.769,0.3,1.3,1.6,5.2,0.9,0.0,2.1,1.5,10.3,600000.0
64,25.0,POR,NBA,SG,81.0,80.0,37.8,10.5,20.7,0.506,0.1,0.6,0.212,10.3,20.1,0.515,0.509,5.9,7.2,0.811,3.2,3.4,6.6,5.8,2.5,0.6,2.9,3.1,27.0,350000.0
65,23.0,POR,NBA,C,78.0,50.0,28.5,5.8,11.6,0.496,0.0,0.0,0.0,5.8,11.6,0.496,0.496,4.2,5.5,0.77,2.9,4.5,7.4,0.8,0.4,0.4,2.3,3.6,15.8,175000.0
66,22.0,CLE,NBA,C,55.0,1.0,9.3,1.2,2.5,0.474,0.0,0.0,0.0,1.2,2.5,0.474,0.474,0.7,1.3,0.563,1.3,1.3,2.6,0.4,0.2,0.3,0.6,1.6,3.1,75000.0
67,24.0,DET,NBA,SG,82,82,33.3,5.5,11.7,0.472,0.0,0.2,0.211,5.5,11.5,0.477,0.474,3.1,3.8,0.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2,400000.0
68,32.0,DEN,NBA,SG,82.0,1.0,18.7,0.9,1.9,0.449,0.0,0.0,0.0,0.9,1.9,0.452,0.449,0.5,0.6,0.769,1.3,1.6,2.9,1.1,1.2,0.1,0.3,1.9,2.2,350000.0
69,31.0,UTA,NBA,C,82,82,33.3,2.8,6.6,0.418,0.0,0.0,0.0,2.8,6.6,0.418,0.418,1.5,2.3,0.623,2.8,5.9,8.7,0.7,0.5,3.7,1.6,3.9,7.0,625000.0
70,32.0,TOT,NBA,C,69.0,44.0,24.7,4.4,9.3,0.47,0.0,0.0,0.0,4.4,9.3,0.47,0.47,3.0,4.7,0.654,1.7,4.2,6.0,1.1,0.2,0.5,1.9,3.1,11.8,600000.0
71,26.0,CLE,NBA,SG,79.0,27.0,21.6,2.9,6.1,0.466,0.3,0.8,0.344,2.6,5.3,0.485,0.489,1.1,1.7,0.674,1.1,2.4,3.5,2.6,1.0,0.4,1.4,2.3,7.1,175000.0
72,27.0,SEA,NBA,SG,75.0,73.0,37.2,10.2,20.3,0.503,1.4,3.5,0.413,8.8,16.8,0.521,0.538,4.0,5.3,0.767,2.2,2.3,4.5,2.6,1.0,0.1,2.3,2.9,25.8,325000.0
73,28.0,NJN,NBA,C,54,0,7.4,0.7,1.6,.409,0.0,0.0,0.0,0.7,1.6,.409,.409,0.6,0.6,.886,0.6,1.2,1.8,0.3,0.2,0.1,0.5,1.4,1.9,125000.0
74,34.0,DEN,NBA,SF,80,80,35.2,10.5,21.3,.495,0.0,0.1,.000,10.5,21.2,.496,.495,3.9,4.7,.828,2.1,2.6,4.7,4.7,0.9,0.3,2.3,2.4,25.0,1500000.0
75,32.0,DEN,NBA,PG,56.0,0.0,11.7,2.5,5.5,0.453,0.6,1.6,0.396,1.8,3.9,0.477,0.511,0.5,0.7,0.811,0.2,0.7,0.9,1.4,0.6,0.1,0.8,1.4,6.1,165000.0
76,25.0,NYK,NBA,C,82.0,82.0,31.0,8.0,14.4,0.555,0.0,0.0,0.0,8.0,14.4,0.556,0.555,4.2,5.8,0.716,3.0,5.3,8.2,1.5,1.3,3.0,3.5,4.0,20.2,2750000.0
77,23.0,DAL,NBA,SG,30,0,5.2,0.9,2.3,.377,0.0,0.2,.000,0.9,2.1,.413,.377,0.3,0.3,.900,0.3,0.3,0.6,0.5,0.1,0.0,0.7,0.6,2.0,175000.0
78,25.0,GSW,NBA,C,70,19,16.1,2.6,5.8,.450,0.0,0.1,.000,2.6,5.7,.455,.450,1.3,1.9,.701,1.2,3.6,4.8,0.8,0.2,0.1,1.2,2.1,6.5,124700.0
79,25.0,IND,NBA,PG,80,80,34.2,5.5,10.6,.523,0.0,0.2,.000,5.5,10.4,.531,.523,2.8,3.5,.802,1.3,3.2,4.6,7.1,1.4,0.1,2.2,2.8,13.9,257500.0
80,27.0,TOT,NBA,PG,77.0,73.0,32.6,5.5,12.6,0.433,0.2,0.9,0.194,5.3,11.6,0.453,0.441,3.9,4.6,0.85,1.0,2.8,3.8,7.1,1.2,0.2,2.9,2.5,15.0,625000.0
81,22.0,GSW,NBA,PF,78,29,20.5,3.1,7.2,.428,0.0,0.0,.000,3.1,7.2,.429,.428,1.9,2.7,.725,1.2,3.0,4.2,1.4,0.7,0.3,1.4,3.4,8.1,353000.0
82,34.0,HOU,NBA,SG,58.0,0.0,11.8,2.5,6.0,0.409,0.1,0.6,0.229,2.3,5.4,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,1.3,6.4,200000.0
83,23.0,GSW,NBA,PG,67,62,31.7,5.1,11.6,.439,0.2,0.6,.333,4.9,11.0,.444,.447,2.1,2.3,.879,1.0,2.4,3.4,6.4,1.7,0.1,2.5,2.8,12.4,75000.0
84,23.0,PHO,NBA,PF,55.0,53.0,32.9,6.2,13.1,0.475,0.0,0.0,0.0,6.2,13.1,0.475,0.475,2.4,3.5,0.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8,700000.0
85,38.0,TOT,NBA,C,71,27,12.6,1.4,2.5,.547,0.0,0.0,0.0,1.4,2.5,.547,.547,0.9,1.8,.523,1.0,2.0,3.0,0.3,0.2,0.4,0.9,2.1,3.7,863000.0
86,28.0,TOT,NBA,C,81.0,81.0,36.6,6.2,13.9,0.448,0.0,0.0,0.0,6.2,13.9,0.449,0.448,4.4,4.8,0.906,3.0,7.0,10.0,1.7,0.8,1.5,2.2,2.2,16.9,675000.0
87,22.0,CHI,NBA,PF,81.0,6.0,22.6,3.1,6.3,0.501,0.0,0.0,0.0,3.1,6.2,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,2.7,7.7,500000.0
88,24.0,IND,NBA,C,74.0,0.0,10.9,1.2,2.6,0.466,0.0,0.0,0.0,1.2,2.6,0.469,0.466,0.6,1.0,0.603,0.9,2.4,3.4,0.6,0.1,0.4,0.7,2.1,3.0,200000.0
89,24.0,LAL,NBA,PF,82.0,64.0,32.1,3.9,7.8,0.503,0.0,0.0,0.0,3.9,7.8,0.505,0.503,3.6,4.6,0.773,3.0,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4,218750.0
90,33.0,UTA,NBA,PG,81,3,13.8,1.9,4.6,.424,0.0,0.2,.211,1.9,4.3,.436,.430,0.9,1.0,.904,0.2,0.8,1.0,3.7,0.7,0.0,1.2,1.0,4.9,312000.0
91,27.0,NYK,NBA,PF,82.0,65.0,25.0,3.1,7.1,0.441,0.0,0.0,0.0,3.1,7.1,0.443,0.441,1.5,2.3,0.663,2.7,5.1,7.8,1.1,0.8,0.4,1.8,3.9,7.8,700000.0
92,30.0,SAS,NBA,PF,45.0,40.0,27.5,3.4,7.3,0.46,0.0,0.0,0.0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2.0,4.6,6.7,2.2,0.7,0.5,1.6,3.0,8.6,700000.0
93,29.0,LAC,NBA,PF,23,2,13.6,2.7,5.8,.455,0.0,0.0,.000,2.7,5.8,.459,.455,0.5,1.6,.333,1.6,2.5,4.1,0.7,0.4,0.6,1.0,1.6,5.8,75000.0
94,29.0,UTA,NBA,SG,52,11,20.2,4.8,11.3,.429,0.5,2.0,.275,4.3,9.3,.462,.453,1.1,1.8,.641,0.7,1.8,2.4,1.8,1.0,0.1,1.3,2.0,11.3,685000.0
95,29.0,SAS,NBA,C,69,9,14.7,2.0,4.1,.496,0.0,0.0,.000,2.0,4.0,.498,.496,1.7,2.1,.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7,175000.0
96,27.0,UTA,NBA,SG,81.0,51.0,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6,200000.0
97,30.0,DEN,NBA,SF,77.0,0.0,17.3,1.4,3.7,0.38,0.0,0.2,0.188,1.4,3.5,0.391,0.385,1.7,2.1,0.791,0.5,1.7,2.2,2.2,0.8,0.2,1.2,2.4,4.5,366666.0
98,26.0,DAL,NBA,PG,82.0,82.0,37.0,6.5,14.2,0.459,0.7,2.3,0.313,5.8,11.9,0.488,0.485,3.2,4.2,0.759,0.9,2.1,3.0,7.7,2.0,0.4,2.3,2.0,17.0,475000.0
99,24.0,CLE,NBA,SG,57.0,52.0,32.1,6.0,12.8,0.464,0.1,0.4,0.15,5.9,12.5,0.473,0.467,3.4,4.9,0.705,1.1,2.8,3.9,4.9,2.1,0.9,2.8,2.8,15.4,555500.0
100,24.0,TOT,NBA,SG,58.0,26.0,18.7,3.8,8.4,0.458,0.0,0.1,0.0,3.8,8.3,0.465,0.458,1.5,1.9,0.788,0.9,1.3,2.2,1.5,0.9,0.1,1.0,1.5,9.2,180000.0
101,27.0,ATL,NBA,PF,55.0,0.0,7.3,0.7,1.5,0.488,0.1,0.2,0.417,0.6,1.3,0.5,0.518,0.5,0.5,0.926,0.5,1.3,1.8,0.3,0.1,0.2,0.3,1.2,2.0,210000.0
102,23.0,PHI,NBA,SG,22,1,16.0,2.1,5.3,0.405,0.0,0.0,0.0,2.1,5.2,0.409,0.405,1.5,2.1,0.681,0.5,1.1,1.6,1.5,0.5,0.2,1.8,1.9,5.7,75000.0
103,32.0,TOT,NBA,PG,75.0,5.0,20.1,2.6,6.0,0.428,0.9,2.2,0.423,1.7,3.9,0.431,0.504,1.8,2.3,0.812,0.4,1.1,1.4,3.1,0.9,0.1,1.8,2.5,7.9,339250.0
104,23.0,TOT,NBA,SG,17.0,2.0,11.2,1.2,3.1,0.396,0.0,0.1,0.0,1.2,3.1,0.404,0.396,0.9,1.5,0.577,0.5,0.7,1.2,1.4,0.5,0.0,1.0,1.5,3.4,75000.0
105,24.0,TOT,NBA,SG,39.0,2.0,11.1,1.6,3.8,0.413,0.5,1.2,0.444,1.1,2.7,0.4,0.48,1.0,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1.0,0.9,4.7,120000.0
106,28.0,GSW,NBA,SF,68.0,67.0,32.2,5.6,10.7,0.526,0.3,0.6,0.487,5.3,10.1,0.528,0.539,4.0,4.7,0.848,1.4,2.9,4.3,2.8,1.0,0.5,1.6,2.8,15.5,150000.0
107,26.0,TOT,NBA,SF,77.0,57.0,33.7,5.9,12.1,0.487,0.0,0.0,0.0,5.9,12.1,0.488,0.487,3.5,4.6,0.775,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3,420000.0
108,27.0,TOT,NBA,SG,66,0,21.9,3.7,7.9,.463,1.3,2.7,.491,2.4,5.3,.448,.545,0.9,1.1,.831,0.3,0.9,1.2,2.3,0.7,0.0,1.2,1.8,9.5,325000.0
109,26.0,POR,NBA,PG,82.0,2.0,15.6,2.0,4.3,0.462,0.0,0.2,0.2,2.0,4.1,0.473,0.466,1.3,1.6,0.829,0.6,1.2,1.8,2.6,0.5,0.1,1.0,1.9,5.3,120000.0
110,23.0,TOT,NBA,C,39.0,8.0,16.5,2.2,4.7,0.459,0.0,0.0,0.0,2.2,4.7,0.462,0.459,1.4,1.6,0.871,1.5,3.0,4.5,0.8,0.3,0.2,0.9,2.2,5.7,75000.0
111,22.0,NJN,NBA,SG,61,19,22.4,3.6,9.0,.404,0.2,0.7,.267,3.4,8.3,.417,.415,2.1,2.9,.740,1.0,1.3,2.3,1.9,0.9,0.4,2.0,2.4,9.6,400850.0
112,24.0,PHO,NBA,SG,82.0,49.0,27.4,3.7,7.4,0.506,0.2,0.7,0.293,3.5,6.7,0.528,0.52,1.9,2.3,0.822,0.9,2.3,3.2,6.6,1.3,0.1,1.9,1.8,9.5,94000.0
113,31.0,CLE,NBA,SF,78.0,59.0,20.9,3.0,6.2,0.489,0.0,0.1,0.0,3.0,6.2,0.494,0.489,2.3,3.1,0.749,1.5,2.1,3.6,1.0,0.6,0.1,1.5,2.1,8.4,450060.0
114,25.0,TOT,NBA,PG,68.0,33.0,26.6,4.2,7.9,0.528,0.0,0.3,0.167,4.1,7.6,0.54,0.531,1.6,2.3,0.732,0.7,1.8,2.6,5.8,1.2,0.1,1.9,2.6,10.0,290000.0
115,31.0,UTA,NBA,PF,81,71,15.3,1.8,3.8,.464,0.0,0.0,.000,1.8,3.8,.467,.464,1.0,1.2,.788,1.2,2.1,3.3,0.8,0.3,0.3,1.0,2.0,4.5,175000.0
116,22.0,NYK,NBA,PG,82.0,80.0,39.6,5.3,12.4,0.432,0.4,1.5,0.254,5.0,10.8,0.458,0.448,2.5,3.2,0.774,1.5,3.4,4.8,10.6,2.5,0.1,3.1,3.0,13.6,115100.0
