Player,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
10,35.0,TOT,NBA,SF,21,2,17.0,1.7,4.1,.407,0.3,1.2,.269,1.3,2.9,.467,.448,0.9,1.1,.826,0.8,1.8,2.5,0.8,0.4,0.1,0.5,0.8,4.6,300000.0
11,27.0,SAS,NBA,SG,80,79,31.1,4.9,10.5,.471,0.3,0.9,.324,4.7,9.6,.484,.484,1.8,2.1,.848,0.9,2.2,3.0,4.3,0.9,0.6,1.9,2.3,11.9,2075000.0
12,26.0,NYK,NBA,PG,80.0,36.0,24.9,2.8,7.1,0.394,0.6,2.0,0.3,2.2,5.1,0.431,0.436,1.6,2.1,0.774,0.5,1.8,2.4,4.6,1.4,0.2,1.6,2.0,7.9,1269000.0
13,26.0,CHI,NBA,PG,82.0,82.0,33.8,5.8,12.3,0.476,0.7,1.6,0.444,5.1,10.6,0.481,0.505,2.4,2.8,0.855,0.3,1.7,2.1,3.9,1.0,0.1,1.6,1.8,14.8,620000.0
14,26.0,MIA,NBA,SF,37,0,8.6,1.0,2.4,0.409,0.1,0.6,0.19,0.9,1.8,0.478,0.432,0.2,0.3,0.9,0.9,1.3,2.2,0.4,0.3,0.0,0.6,1.5,2.3,313000.0
15,25.0,ATL,NBA,SG,82.0,82.0,31.8,5.4,10.5,0.51,0.0,0.1,0.143,5.3,10.4,0.513,0.51,4.1,5.3,0.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,2.2,14.8,1400000.0
16,24.0,PHI,NBA,C,14,0,14.4,2.1,4.7,.439,0.0,0.1,.000,2.1,4.6,.446,.439,1.0,1.6,.609,1.8,3.1,4.9,1.2,0.4,0.7,1.2,2.1,5.1,450000.0
17,24.0,TOT,NBA,PF,74,40,18.5,2.0,5.4,.377,0.0,0.0,0.0,2.0,5.4,.377,.377,1.2,1.7,.724,1.9,2.6,4.6,0.9,0.4,0.4,1.1,2.0,5.3,650000.0
18,33.0,ATL,NBA,PG,3,0,4.3,0.0,0.7,.000,0.0,0.0,0.0,0.0,0.7,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,600000.0
19,32.0,MIN,NBA,PF,79,3,16.4,2.9,5.8,.510,0.0,0.0,.000,2.9,5.7,.512,.510,1.5,1.9,.799,0.8,1.9,2.7,0.7,0.3,0.7,0.7,1.2,7.4,1000000.0
20,22.0,MIL,NBA,C,82.0,63.0,31.2,5.3,10.6,0.501,0.0,0.1,0.2,5.3,10.5,0.502,0.501,2.9,5.0,0.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,2.8,13.5,866000.0
21,30.0,PHO,NBA,PF,65.0,65.0,35.4,8.0,16.1,0.495,0.7,2.7,0.27,7.2,13.4,0.541,0.518,4.9,7.0,0.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6,3250000.0
22,26.0,PHI,NBA,PG,81,70,31.1,5.1,10.8,.469,1.7,4.4,.381,3.4,6.5,.529,.546,1.4,1.8,.800,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3,750000.0
23,24.0,MIL,NBA,SG,72.0,7.0,17.3,2.2,5.3,0.414,0.4,1.6,0.278,1.8,3.7,0.472,0.455,1.3,1.7,0.795,0.5,1.5,2.0,2.3,1.4,0.2,1.2,1.5,6.2,650000.0
24,31.0,CLE,NBA,SG,51.0,1.0,16.0,2.5,5.4,0.476,0.1,0.4,0.263,2.5,5.0,0.492,0.485,1.4,1.9,0.753,0.1,0.6,0.8,1.6,0.4,0.0,0.8,1.3,6.6,1120000.0
25,29.0,NJN,NBA,C,77.0,74.0,23.6,3.7,7.6,0.48,0.0,0.0,0.0,3.7,7.6,0.48,0.48,2.0,2.8,0.71,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3,3575000.0
26,24.0,CHH,NBA,PG,74,5,13.3,1.4,3.6,0.399,0.4,1.0,0.36,1.1,2.5,0.415,0.451,0.1,0.2,0.733,0.2,1.0,1.2,2.2,0.5,0.0,0.5,1.1,3.4,182000.0
27,25.0,UTA,NBA,SF,55,18,19.5,2.5,6.6,.385,0.2,1.1,.203,2.3,5.5,.421,.402,1.2,1.6,.773,1.6,3.1,4.7,0.4,0.4,0.7,0.7,2.1,6.5,810000.0
28,34.0,NYK,NBA,SG,55,1,17.6,2.9,6.7,.436,0.5,1.5,.357,2.4,5.2,.460,.477,0.9,1.0,.906,0.4,1.3,1.7,1.4,0.5,0.1,0.8,1.8,7.3,1995000.0
29,26.0,ATL,NBA,PG,81.0,81.0,36.0,5.5,13.3,0.411,1.4,4.2,0.334,4.1,9.1,0.447,0.464,1.4,2.0,0.73,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8,1630000.0
30,25.0,CHI,NBA,PF,67.0,8.0,10.3,1.1,2.6,0.437,0.0,0.0,0.0,1.1,2.6,0.437,0.437,0.7,1.1,0.613,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1.4,3.0,620000.0
31,29.0,CHH,NBA,PG,77.0,77.0,35.7,4.6,9.8,0.471,0.0,0.2,0.167,4.6,9.6,0.476,0.473,1.6,2.0,0.806,1.0,3.1,4.1,10.1,1.7,0.0,2.2,1.9,10.8,900000.0
32,31.0,TOT,NBA,C,14,0,8.3,0.3,1.4,.211,0.0,0.2,.000,0.3,1.1,.250,.211,0.0,0.0,0.0,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.9,0.6,650000.0
33,24.0,UTA,NBA,SG,56.0,4.0,10.0,1.1,2.8,0.404,0.3,1.0,0.352,0.8,1.8,0.431,0.465,0.6,0.7,0.775,0.4,0.7,1.1,0.6,0.3,0.2,0.3,1.6,3.1,150000.0
34,25.0,NYK,NBA,SF,73.0,38.0,19.2,2.2,3.9,0.563,0.0,0.0,0.0,2.2,3.9,0.563,0.563,0.7,1.4,0.476,2.1,2.7,4.7,1.2,1.0,0.2,1.2,2.4,5.1,650000.0
35,30.0,ORL,NBA,SG,70,0,13.5,2.0,4.1,.481,0.0,0.3,.056,2.0,3.9,.509,.483,0.6,0.7,.837,0.4,1.3,1.7,1.5,0.5,0.2,0.8,1.2,4.6,900000.0
36,32.0,LAL,NBA,C,25,7,22.2,3.0,6.9,.436,0.0,0.2,.250,3.0,6.7,.440,.439,2.9,3.3,.867,1.1,4.2,5.2,1.9,0.2,1.1,1.7,2.6,8.9,3200000.0
37,21.0,PHI,NBA,C,49.0,45.0,28.3,4.1,10.0,0.409,0.0,0.1,0.0,4.1,10.0,0.412,0.409,2.1,3.4,0.607,2.0,4.2,6.2,2.0,0.9,3.0,3.0,3.5,10.3,2700000.0
38,23.0,CLE,NBA,PG,73,10,21.2,3.2,7.5,.420,0.1,0.4,.219,3.1,7.1,.432,.426,1.9,2.2,.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,1.5,8.3,840000.0
39,33.0,SAC,NBA,C,26.0,3.0,9.5,0.3,1.0,0.308,0.0,0.0,0.0,0.3,1.0,0.32,0.308,0.1,0.5,0.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,1.2,0.7,150000.0
40,34.0,TOT,NBA,C,71,46,29.5,5.2,10.6,.488,0.1,0.3,.200,5.1,10.3,.496,.491,2.7,3.6,.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,3.4,13.2,1850000.0
41,24.0,DEN,NBA,SF,34,0,5.6,1.1,2.9,0.364,0.1,0.7,0.174,0.9,2.2,0.421,0.384,0.3,0.3,0.9,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.6,2.5,975000.0
42,28.0,HOU,NBA,PG,73.0,0.0,16.8,1.9,4.0,0.491,0.3,0.8,0.377,1.6,3.1,0.522,0.531,1.0,1.2,0.871,0.1,1.3,1.4,2.0,0.7,0.0,0.8,1.3,5.2,525000.0
43,25.0,BOS,NBA,SG,77.0,76.0,37.2,6.4,13.3,0.48,0.4,1.2,0.313,6.0,12.0,0.497,0.495,2.4,2.8,0.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5,1025000.0
44,30.0,MIN,NBA,C,82,40,23.4,1.4,3.2,.427,0.0,0.0,.000,1.4,3.1,.430,.427,0.9,1.4,.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6,1375000.0
45,24.0,NJN,NBA,C,79,54,24.7,2.1,5.1,.415,0.0,0.1,.167,2.1,5.0,.419,.417,1.5,1.9,.757,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,5.7,600000.0
46,25.0,SAC,NBA,PG,61.0,2.0,17.1,1.8,4.1,0.438,0.0,0.1,0.0,1.8,4.0,0.445,0.438,0.9,1.4,0.609,0.7,1.2,1.8,2.2,1.0,0.2,1.2,2.2,4.5,597000.0
47,28.0,POR,NBA,C,79.0,10.0,18.2,2.3,4.9,0.482,0.0,0.0,0.0,2.3,4.8,0.483,0.482,0.9,1.3,0.692,1.5,2.5,4.0,0.5,0.4,0.4,0.8,2.4,5.6,1300000.0
48,25.0,GSW,NBA,SF,36.0,0.0,6.1,1.2,2.3,0.5,0.3,0.8,0.414,0.8,1.5,0.545,0.571,0.3,0.6,0.5,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9,375000.0
49,26.0,HOU,NBA,PF,65,0,11.2,1.2,3.5,.345,0.8,2.4,.325,0.4,1.1,.389,.456,0.3,0.4,.769,0.4,0.9,1.3,1.0,0.2,0.1,0.4,1.0,3.5,650000.0
50,22.0,SAC,NBA,PF,23,0,6.2,1.0,2.4,0.4,0.0,0.0,0.0,1.0,2.4,0.4,0.4,0.5,1.0,0.522,0.6,0.7,1.3,0.4,0.3,0.1,0.3,1.4,2.4,150000.0
51,23.0,CHH,NBA,SF,51.0,16.0,15.0,1.9,4.6,0.419,0.0,0.1,0.333,1.9,4.5,0.421,0.423,0.9,1.4,0.657,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1.7,4.8,650000.0
52,25.0,MIA,NBA,SF,53,1,13.2,2.3,5.3,.438,0.1,0.3,.200,2.3,5.1,.451,.443,2.3,3.0,.759,0.9,1.6,2.6,0.7,0.3,0.4,1.0,1.8,7.0,1002000.0
53,23.0,WSB,NBA,SG,75,19,17.6,2.8,5.6,.495,0.0,0.1,.000,2.8,5.5,.501,.495,1.4,2.4,.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9,150000.0
54,32.0,SEA,NBA,C,82,42,20.8,2.1,3.8,.545,0.0,0.0,.000,2.1,3.8,.546,.545,0.4,0.9,.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6,1502000.0
55,25.0,LAL,NBA,PF,76.0,74.0,29.6,4.9,10.6,0.462,0.0,0.0,0.0,4.9,10.6,0.463,0.462,2.5,3.6,0.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3,1700000.0
56,31.0,TOT,NBA,SF,63,14,19.3,3.6,8.1,.443,0.1,0.4,.250,3.5,7.7,.455,.450,1.5,1.9,.783,1.2,1.7,3.0,1.3,0.8,0.2,1.3,2.1,8.8,1682000.0
57,32.0,SAS,NBA,PF,34,0,13.7,2.3,4.7,.488,0.0,0.0,.000,2.3,4.7,.491,.488,1.2,1.7,.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8,1353000.0
58,36.0,CHI,NBA,C,42,41,18.6,2.3,4.5,.513,0.0,0.0,0.0,2.3,4.5,.513,.513,0.9,1.4,.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6,2400000.0
59,24.0,HOU,NBA,PG,66.0,6.0,17.0,2.5,5.9,0.418,0.4,1.3,0.295,2.1,4.5,0.453,0.451,1.4,1.6,0.841,0.4,1.7,2.0,2.9,0.9,0.1,1.4,2.1,6.7,650000.0
60,25.0,SAC,NBA,C,41.0,8.0,16.4,1.7,3.3,0.518,0.0,0.0,0.0,1.7,3.3,0.518,0.518,1.0,1.7,0.588,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4,1260000.0
61,24.0,PHO,NBA,SF,53.0,43.0,30.2,8.0,15.0,0.535,0.0,0.2,0.0,8.0,14.8,0.541,0.535,3.0,4.2,0.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1,2000000.0
62,34.0,UTA,NBA,PF,80,0,23.0,4.1,9.4,.440,0.2,0.6,.311,3.9,8.8,.448,.449,2.8,3.5,.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2,690000.0
63,26.0,WSB,NBA,SG,60.0,59.0,33.8,7.2,14.4,0.498,1.1,2.8,0.388,6.1,11.7,0.524,0.535,2.8,3.4,0.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2,2004000.0
64,22.0,WSB,NBA,SG,65.0,21.0,24.7,5.0,10.7,0.47,0.0,0.4,0.043,5.0,10.4,0.484,0.471,1.9,2.5,0.77,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,2000000.0
65,25.0,TOT,NBA,PF,76.0,24.0,18.0,2.7,5.9,0.453,0.0,0.2,0.2,2.6,5.7,0.462,0.456,0.5,0.9,0.631,1.7,3.2,4.9,1.1,0.7,0.5,1.0,2.2,5.9,760000.0
66,23.0,LAL,NBA,SG,65.0,34.0,23.3,3.8,8.6,0.434,0.6,1.8,0.328,3.2,6.8,0.463,0.469,2.2,3.2,0.697,1.4,2.2,3.6,2.1,1.4,0.4,2.2,2.9,10.3,1445000.0
67,26.0,NJN,NBA,PF,77.0,77.0,36.1,7.0,15.7,0.447,0.5,1.6,0.314,6.5,14.1,0.462,0.463,5.7,7.4,0.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,3440000.0
68,25.0,MIA,NBA,PG,76.0,4.0,22.7,3.1,6.8,0.449,0.3,1.3,0.202,2.8,5.5,0.507,0.468,1.3,1.7,0.779,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7,802000.0
69,26.0,TOT,NBA,C,30,9,19.3,3.2,5.5,.576,0.0,0.1,.000,3.2,5.4,.583,.576,1.4,1.8,.811,1.8,2.9,4.6,1.1,0.3,0.3,1.1,2.3,7.8,250000.0
70,34.0,IND,NBA,PG,11,0,15.4,1.3,3.5,.368,0.0,0.3,.000,1.3,3.2,.400,.368,0.3,0.5,.500,0.9,1.3,2.2,2.8,1.3,0.1,0.8,1.1,2.8,25000.0
71,26.0,TOT,NBA,PF,25,0,8.1,1.0,2.2,.481,0.0,0.0,.000,1.0,2.1,.491,.481,0.4,1.0,.400,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5,650000.0
72,24.0,PHO,NBA,PG,23.0,2.0,5.9,0.8,1.8,0.439,0.0,0.3,0.143,0.7,1.5,0.5,0.451,0.5,0.7,0.733,0.1,0.3,0.4,1.2,0.1,0.0,0.9,0.5,2.1,150000.0
73,31.0,UTA,NBA,SF,82.0,17.0,26.2,3.3,7.2,0.456,0.1,0.4,0.207,3.2,6.8,0.469,0.461,1.4,1.8,0.813,1.8,2.9,4.7,1.5,1.2,0.3,1.1,2.6,8.0,1400000.0
74,25.0,BOS,NBA,PG,51.0,0.0,9.2,0.8,1.8,0.426,0.2,0.7,0.289,0.6,1.1,0.518,0.484,0.5,0.7,0.684,0.2,0.7,0.9,1.7,0.4,0.0,0.7,0.9,2.3,150000.0
75,24.0,TOT,NBA,PF,52,1,6.6,1.3,2.8,.453,0.0,0.1,.667,1.3,2.8,.448,.459,0.6,0.9,.681,0.5,0.5,1.1,0.3,0.2,0.2,0.4,0.8,3.2,150000.0
76,24.0,UTA,NBA,PG,45.0,0.0,7.0,1.0,2.2,0.455,0.2,0.5,0.458,0.8,1.7,0.453,0.51,0.7,0.8,0.861,0.2,0.4,0.7,1.7,0.3,0.0,0.6,0.8,2.9,200000.0
77,32.0,SAS,NBA,PF,59.0,29.0,19.2,3.1,7.3,0.428,0.0,0.0,0.0,3.1,7.2,0.43,0.428,1.1,1.8,0.589,2.2,2.8,5.0,0.8,0.5,0.2,1.0,2.3,7.3,2407000.0
78,29.0,CHH,NBA,SG,82.0,0.0,26.5,6.5,14.3,0.455,1.9,4.6,0.402,4.6,9.7,0.48,0.52,1.4,1.6,0.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3,1040000.0
79,25.0,PHI,NBA,SG,10,0,4.3,0.3,1.4,.214,0.0,0.2,.000,0.3,1.2,.250,.214,0.3,0.4,.750,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.6,0.9,150000.0
80,26.0,SAS,NBA,SG,65,5,15.1,2.2,5.7,.376,0.7,1.9,.352,1.5,3.8,.389,.435,0.7,1.0,.719,0.7,1.0,1.7,1.4,0.4,0.2,0.9,1.1,5.7,182000.0
81,28.0,CLE,NBA,C,50,50,36.8,5.9,12.1,.488,0.0,0.0,0.0,5.9,12.1,.488,.488,5.1,6.5,.785,2.6,7.6,10.2,3.0,0.8,0.7,2.2,2.9,17.0,3541000.0
82,25.0,IND,NBA,PF,81,4,21.4,2.7,5.2,.508,0.0,0.0,.000,2.7,5.2,.509,.508,2.4,3.7,.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7,565000.0
83,23.0,MIN,NBA,SF,68,3,5.5,0.6,1.9,0.317,0.0,0.0,0.333,0.6,1.8,0.317,0.321,0.7,1.0,0.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9,150000.0
84,24.0,IND,NBA,PF,66.0,64.0,34.7,4.7,8.8,0.529,0.0,0.0,0.0,4.7,8.8,0.53,0.529,2.3,4.5,0.527,4.2,6.6,10.9,1.5,0.7,1.6,1.5,3.2,11.7,688000.0
85,23.0,NYK,NBA,SG,56.0,27.0,23.8,4.3,9.0,0.471,0.9,2.4,0.402,3.3,6.7,0.496,0.524,1.5,1.8,0.825,0.4,0.8,1.2,2.9,0.7,0.1,1.4,2.1,11.0,764000.0
86,26.0,DAL,NBA,PF,15,5,19.1,1.6,3.9,.407,0.0,0.0,0.0,1.6,3.9,.407,.407,0.5,0.8,.667,2.0,2.9,4.9,0.4,0.6,0.1,0.3,1.8,3.7,1200000.0
87,30.0,PHI,NBA,PG,72.0,12.0,18.7,2.5,5.9,0.418,0.5,1.5,0.352,1.9,4.4,0.44,0.462,1.2,1.4,0.84,0.4,1.3,1.7,3.7,0.9,0.1,1.5,1.0,6.6,2100000.0
88,24.0,MIL,NBA,SG,76,39,28.0,4.6,11.1,.415,0.4,1.9,.223,4.2,9.2,.456,.435,3.0,4.4,.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7,1723000.0
89,22.0,LAC,NBA,PG,64.0,6.0,11.9,2.0,5.3,0.377,0.4,0.9,0.404,1.7,4.5,0.372,0.411,1.0,1.3,0.753,0.4,0.7,1.1,1.2,0.4,0.0,1.0,1.1,5.3,1050000.0
90,27.0,SAS,NBA,SG,77,56,25.3,4.0,8.2,.487,0.2,0.6,.349,3.8,7.7,.497,.499,1.8,2.2,.824,0.4,1.7,2.1,4.2,0.8,0.0,1.3,2.2,10.0,1195365.0
91,24.0,DEN,NBA,C,80.0,1.0,18.8,3.1,5.8,0.541,0.0,0.0,0.0,3.1,5.8,0.544,0.541,1.7,2.6,0.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,2.8,8.0,1244000.0
92,25.0,LAL,NBA,C,79.0,73.0,34.0,5.7,11.3,0.506,0.1,0.6,0.191,5.6,10.7,0.524,0.511,2.6,3.8,0.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,3.6,14.2,4133000.0
93,27.0,BOS,NBA,PG,78.0,78.0,35.8,5.4,11.8,0.462,0.2,0.7,0.232,5.3,11.1,0.477,0.47,2.3,3.5,0.641,0.9,1.6,2.5,8.8,1.1,0.1,3.0,2.2,13.3,2300000.0
94,31.0,DAL,NBA,C,54,19,12.7,1.0,1.9,.500,0.0,0.0,1.000,0.9,1.9,.495,.505,0.5,0.7,.711,0.9,2.3,3.1,0.6,0.3,0.4,0.8,2.9,2.4,300000.0
95,31.0,POR,NBA,SG,68.0,68.0,34.3,7.0,16.3,0.428,1.0,3.2,0.324,5.9,13.0,0.454,0.46,4.2,5.4,0.777,2.3,4.3,6.5,4.9,1.4,0.5,2.5,3.0,19.2,1578000.0
96,29.0,WSB,NBA,C,69.0,52.0,21.5,2.7,6.4,0.417,0.0,0.0,0.0,2.7,6.4,0.417,0.417,1.3,1.9,0.667,1.5,3.2,4.7,0.8,0.5,0.5,1.5,3.2,6.6,2313000.0
97,28.0,POR,NBA,C,6.0,3.0,14.3,1.0,4.2,0.24,0.0,0.0,0.0,1.0,4.2,0.24,0.24,0.3,0.7,0.5,2.7,1.3,4.0,0.8,0.7,0.5,0.3,3.0,2.3,790000.0
98,30.0,DET,NBA,SG,69,69,37.6,7.3,16.2,0.452,1.8,4.6,0.388,5.5,11.6,0.477,0.507,4.0,4.8,0.836,0.5,1.7,2.2,3.8,0.9,0.1,2.3,1.7,20.4,1280000.0
99,23.0,BOS,NBA,C,74.0,8.0,15.5,2.0,5.0,0.406,0.0,0.0,0.0,2.0,5.0,0.407,0.406,1.5,2.2,0.675,1.1,2.2,3.3,0.2,0.3,0.7,1.0,2.4,5.5,650000.0
100,28.0,MIL,NBA,SF,82,64,28.3,4.7,9.8,.478,0.5,1.3,.358,4.2,8.5,.496,.501,1.8,2.3,.799,1.3,2.7,4.0,2.1,1.0,0.3,1.8,2.9,11.6,1500000.0
101,23.0,ATL,NBA,PF,16.0,0.0,6.7,1.1,3.1,0.347,0.0,0.1,0.0,1.1,3.0,0.354,0.347,0.6,1.0,0.563,0.4,0.7,1.1,0.5,0.1,0.3,0.4,0.6,2.7,650000.0
102,38.0,LAL,NBA,C,45.0,2.0,10.4,1.7,3.7,0.464,0.0,0.0,0.0,1.7,3.7,0.464,0.464,1.2,1.8,0.684,0.2,1.2,1.4,0.5,0.1,0.1,0.7,2.0,4.7,1300000.0
103,28.0,NJN,NBA,SG,82,82,33.3,5.7,12.5,.458,0.4,1.2,.354,5.3,11.3,.469,.475,2.0,2.6,.770,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,14.0,1200000.0
104,32.0,ATL,NBA,SG,82.0,0.0,26.2,3.9,8.6,0.446,0.9,2.7,0.348,2.9,5.9,0.491,0.501,1.4,1.9,0.727,0.9,2.5,3.4,3.3,1.7,0.3,1.6,2.0,10.0,1200000.0
105,30.0,HOU,NBA,SF,67,8,24.0,3.1,7.0,.446,0.8,2.5,.335,2.3,4.5,.508,.506,2.3,2.7,.860,0.4,2.3,2.7,3.1,0.7,0.1,1.6,1.9,9.3,790000.0
106,25.0,DET,NBA,SF,73.0,73.0,33.0,4.9,10.8,0.455,0.4,1.2,0.299,4.6,9.6,0.474,0.472,1.9,2.4,0.803,0.9,2.7,3.6,2.7,0.7,0.4,1.8,2.4,12.1,1807000.0
107,33.0,SAS,NBA,SF,77.0,75.0,33.6,6.2,12.6,0.494,1.7,4.3,0.395,4.5,8.2,0.546,0.562,1.1,1.4,0.776,0.9,2.4,3.3,1.0,0.9,0.1,1.0,1.8,15.2,1300000.0
108,23.0,DEN,NBA,PF,79.0,79.0,34.2,6.1,12.2,0.502,0.1,0.3,0.304,6.0,11.9,0.506,0.505,3.1,4.5,0.674,2.8,5.8,8.6,2.1,0.8,1.0,2.2,3.8,15.4,2350000.0
109,24.0,CHH,NBA,C,50,1,13.6,1.8,3.6,.484,0.0,0.0,0.0,1.8,3.6,.484,.484,0.9,1.4,.662,1.4,2.4,3.8,0.5,0.3,0.5,0.4,1.7,4.4,150000.0
110,26.0,WSB,NBA,C,47,24,25.1,2.9,6.2,.469,0.0,0.1,.000,2.9,6.1,.474,.469,1.5,2.1,.722,1.6,3.5,5.1,1.5,0.5,1.1,1.6,3.0,7.3,2300000.0
111,31.0,NYK,NBA,C,79.0,79.0,37.6,9.4,19.0,0.496,0.1,0.2,0.286,9.4,18.8,0.498,0.497,5.6,7.4,0.765,2.8,8.4,11.2,2.3,1.1,2.7,3.3,3.5,24.5,3825000.0
112,28.0,ATL,NBA,SF,72.0,13.0,16.0,2.6,5.3,0.485,0.0,0.1,0.111,2.5,5.1,0.495,0.487,2.0,2.6,0.783,0.9,0.9,1.8,0.9,0.6,0.2,0.9,1.2,7.1,1025000.0
113,27.0,CLE,NBA,PF,70,1,13.8,2.1,4.8,.446,0.2,0.7,.275,1.9,4.0,.477,.467,0.5,0.6,.884,0.7,1.3,2.0,1.1,0.4,0.3,0.6,1.6,5.0,3543000.0
114,31.0,IND,NBA,PG,55,5,19.1,2.7,5.8,.462,0.0,0.1,.000,2.7,5.7,.468,.462,1.2,1.6,.736,0.5,1.7,2.2,3.1,0.7,0.1,1.6,1.8,6.5,1560000.0
115,33.0,SAS,NBA,PG,53.0,2.0,13.9,1.3,3.9,0.335,0.2,0.7,0.222,1.2,3.3,0.358,0.354,1.0,1.5,0.667,0.2,1.1,1.3,1.9,0.2,0.2,1.2,1.3,3.8,1700000.0
